id,bucket,expected_class,file,old_line,kind,retired_by,retired_reason,retired_at_notes
UMB-0300,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2855,atomicInt immutable extern global,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0301,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2863,atomicInt extern global type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0302,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2877,atomicInt top-level var type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0303,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2933,atomicInt member receiver type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0304,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2946,atomicInt class field index,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0305,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2951,atomicInt immutable class field,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0306,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2964,atomicInt class receiver value,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0307,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2970,atomicInt class receiver type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0308,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,2982,atomicInt member field target,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0309,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3010,atomicInt struct receiver place,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0310,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3019,atomicInt struct receiver type drift,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0311,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3028,atomicInt struct receiver slot type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0312,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3057,atomicInt member receiver type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0313,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3069,atomicInt member target is not value,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0314,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/effect_lowered/value.rs,3073,atomicInt member target unresolved,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0492,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,35,atomicIntLoad arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0493,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,42,atomicIntLoad named arg,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0494,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,59,atomicIntLoad load instruction,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0495,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,64,atomicIntLoad set ordering,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0496,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,70,atomicIntLoad return type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0497,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,79,atomicIntStore arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0498,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,86,atomicIntStore named arg (target),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0499,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,92,atomicIntStore named arg (value),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0500,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,120,atomicInt requires mutable lvalue,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0501,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,126,atomicInt target type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0502,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,132,atomicInt target width,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0503,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,149,atomicIntStore value,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0504,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,167,atomicIntStore set ordering,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0505,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,175,atomicIntCompareExchange arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0506,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,182,atomicIntCompareExchange named arg (target),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0507,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,188,atomicIntCompareExchange named arg (expected),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0508,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,194,atomicIntCompareExchange named arg (desired),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0509,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,222,atomicInt requires mutable lvalue,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0510,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,228,atomicInt target type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0511,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,234,atomicInt target width,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0512,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,257,atomicIntCompareExchange expected,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0513,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,270,atomicIntCompareExchange desired,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0514,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,296,atomicIntCompareExchange success type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0515,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,303,unknown sysroot atomicInt intrinsic callee,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0516,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,320,atomicRefLoad arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0517,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,327,atomicRefLoad named arg,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0518,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,346,atomicRefLoad load instruction,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0519,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,351,atomicRefLoad set ordering,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0520,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,363,atomicRefStore arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0521,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,370,atomicRefStore named arg (target),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0522,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,376,atomicRefStore named arg (value),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0523,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,386,atomicRef requires mutable lvalue,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0524,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,404,atomicRef target place,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0525,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,426,atomicRefStore set ordering,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0526,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,435,atomicRefCompareExchange arity mismatch,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0527,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,442,atomicRefCompareExchange named arg (target),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0528,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,448,atomicRefCompareExchange named arg (expected),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0529,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,454,atomicRefCompareExchange named arg (desired),P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0530,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,464,atomicRef requires mutable lvalue,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0531,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,482,atomicRef target place,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0532,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,519,atomicRefCompareExchange success type,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0533,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,527,unknown sysroot atomicRef intrinsic callee,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
UMB-0534,B-26,InternalBugSentinel,crates/scoopc/src/llvm/codegen/intrinsics/atomic.rs,547,atomicInt requires mutable lvalue,P7-B3.3,atomic intrinsic contract verifier,atomic intrinsic arity target mutability width ordering and return contracts are verified before LLVM lowering
